subscription_id,user_id,plan_type,currency,amount_paid,starting_date,ending_date,status,billing_cycle,auto_renew
SUB001625,USR02365,Basic,AED,53.68,,,Cancelled,,FALSE
SUB000338,USR01753,Free,AED,0,26/09/2023,21/12/2025,Cancelled,Monthly,FALSE
SUB001416,USR00509,Basic,AED,53.06,20/04/2025,,Active,N/A,
SUB000905,USR01294,Free,USD,0,17/06/2025,,Active,monthly,no
SUB003306,USR02803,Proo,AED,289.32,03/04/2026,06/12/2024,Expired,ANNUAL,yes
SUB002056,USR00463,Free,AED,0,24/12/2023,25/08/2025,Active,N/A,no
SUB000085,USR00476,Pro,USD,157.11,25/10/2023,,Cancelled,Annual,0
SUB001366,USR02705,Enterprise,AED,488.93,20/11/2024,07/05/2025,Cancelled,Annual,
SUB000132,USR01786,Enterprise,AED,510.72,03/09/2023,,Active,Annual,
SUB001332,USR01313,Pro,AED,163.53,05/01/2024,,Active,ANNUAL,FALSE
SUB001793,USR00768,Enterprise,USD,499.77,05/05/2025,12/11/2026,Cancelled,ANNUAL,0
SUB001874,USR00271,Free,USD,0,24/12/2025,,Active,Monthly,
SUB002143,USR02337,Pro,USD,160.14,11/03/2026,12/02/2026,Active,ANNUAL,TRUE
SUB002390,USR00984,Pro,AED,139.39,30/11/2023,,Expired,Monthly,TRUE
SUB001015,USR00009,Basic,AED,44.51,12/03/2024,04/10/2025,Active,,1
SUB000817,USR00100,Free,AED,,31/05/2024,,Active,monthly,0
SUB001984,USR02894,Basic,AED,52.48,27/05/2024,06/08/2024,Expired,N/A,1
SUB001645,USR02224,Basic,AED,51.41,05/03/2024,23/05/2024,Paused,Monthly,no
SUB001878,USR00969,Free,USD,0,14/07/2024,,Active,N/A,FALSE
SUB001929,USR00755,Pro,AED,,05/11/2025,,Cancelled,,TRUE
SUB002877,USR00438,Pro,AED,156.95,19/04/2026,08/07/2025,Expired,N/A,TRUE
SUB000205,USR01842,Enterprise,USD,512.89,14/08/2024,22/08/2026,Cancelled,ANNUAL,yes
SUB001439,USR02422,Pro,USD,147.48,15/06/2023,20/01/2027,,Annual,no
SUB000487,USR01627,Free,AED,0,12/05/2024,06/02/2025,Expired,,no
SUB002127,USR00053,Basic,AED,50.37,25/10/2025,,ACTIVE,Monthly,FALSE
SUB000090,USR02650,Basic,AED,44.45,16/08/2023,23/09/2024,Paused,Monthly,TRUE
SUB002046,USR02001,Free,AED,0,06/11/2024,26/07/2026,Active,Annual,FALSE
SUB000005,USR00968,Basic,AED,49.63,24/02/2026,15/08/2024,Cancelled,N/A,
SUB000063,USR01565,Free,USD,0,28/09/2024,,Active,monthly,FALSE
SUB000588,USR02829,Pro,USD,156.52,14/01/2025,,Expired,Monthly,0
SUB000814,USR00767,Free,AED,0,27/10/2023,,Active,N/A,TRUE
SUB000220,USR01850,Free,aed,0,,,Active,N/A,FALSE
SUB000150,USR02482,Pro,AED,154.79,08/09/2025,,,N/A,1
SUB001177,USR02614,Free,AED,0,25/04/2026,27/09/2025,Active,Annual,
SUB000838,USR00298,Pro,AED,161.41,25/03/2024,03/02/2025,Expired,Annual,FALSE
SUB002356,USR00977,Free,AED,0,09/08/2023,08/05/2025,Expired,N/A,no
SUB002920,USR00182,Basic,AED,51.64,09/08/2025,05/01/2026,Active,,1
SUB001338,USR00753,Basic,AED,50.53,10/03/2026,31/05/2026,Cancelled,,FALSE
SUB001228,USR01142,Free,AED,0,22/06/2024,,Active,Monthly,TRUE
SUB000302,USR01593,Free,AED,0,14/11/2025,23/07/2024,Paused,Monthly,
SUB001541,USR00150,Basic,USD,51.25,12/10/2024,20/08/2026,Expired,N/A,FALSE
SUB001072,USR02360,Basic,AED,46.58,20/09/2025,10/09/2025,Paused,,yes
SUB002556,USR00157,Free,AED,0,04/07/2024,,Paused,,TRUE
SUB001154,USR00804,Enterprise,USD,-521.33,28/09/2023,,Cancelled,monthly,no
SUB002524,USR00998,Basic,ADE,46.05,09/03/2025,01/01/2026,Cancelled,monthly,FALSE
SUB003076,USR00047,Basic,AED,51.46,27/08/2025,,Expired,N/A,TRUE
SUB000324,USR01588,Basic,USD,46.16,03/04/2024,25/08/2025,Active,Monthly,no
SUB001454,USR02627,Free,AED,0,12/06/2024,19/09/2026,Active,Monthly,FALSE
SUB003460,USR00529,Basic,AED,50.51,10/12/2025,11/07/2024,Active,ANNUAL,0
SUB001096,USR01941,Free,AED,0,11/04/2024,19/03/2025,Active,Annual,FALSE
SUB000693,USR01688,Free,AED,0,13/12/2024,11/02/2025,Expired,Annual,
SUB001425,USR01314,--,USD,278.96,30/11/2024,05/01/2026,Expired,,1
SUB000652,USR02321,Basic,AED,47.44,29/11/2025,11/09/2025,Active,N/A,0
SUB001838,USR01271,Free,AED,0,25/02/2024,26/01/2024,--,monthly,TRUE
SUB002829,USR01838,Basic,AED,53.82,30/06/2024,25/06/2024,Expired,Monthly,TRUE
SUB001739,USR02834,Pro,AED,145.59,08/01/2026,28/08/2025,Cancelled,monthly,yes
SUB002635,USR02006,Basic,USD,47.14,07/09/2025,28/01/2026,Active,N/A,FALSE
SUB000583,USR00293,Free,AED,0,04/03/2025,,ACTIVE,Monthly,yes
SUB001626,USR01181,Basic,AED,48.19,30/06/2025,,Expired,Monthly,
SUB000640,USR01049,Enterprise,AED,475.94,08/12/2024,,Paused,ANNUAL,0
SUB001104,USR02748,Free,AED,0,12/04/2026,,Expired,Annual,
SUB000135,USR00083,Basic,AED,44.24,08/11/2024,,Active,ANNUAL,yes
SUB002791,USR01462,Basic,AED,46.72,15/01/2025,08/01/2025,Active,ANNUAL,FALSE
SUB002806,USR02723,Free,USD,999999,04/03/2025,12/04/2026,Expired,Annual,
SUB000952,USR00503,Pro,AED,134.68,10/05/2026,,Cancelled,,no
SUB003415,USR01286,Free,AED,0,09/03/2026,06/08/2025,Paused,Monthly,no
SUB000917,USR00972,Pro,AED,142.67,07/03/2026,,Cancelled,Annual,0
SUB002697,USR00004,Basic,AED,48.55,21/10/2024,,Cancelled,Annual,FALSE
SUB000214,USR02630,Basic,USD,44.53,27/08/2023,27/08/2025,N/A,N/A,yes
SUB001141,USR00782,Basic,AED,47.96,28/10/2024,09/11/2024,Active,ANNUAL,TRUE
SUB002259,USR01966,Proo,AED,243.17,28/08/2024,07/07/2026,Active,Monthly,no
SUB002035,USR02286,Free,AED,0,07/01/2024,,Active,Annual,1
SUB000388,USR02384,Pro,AED,157.88,,,Active,N/A,0
SUB001187,USR00525,Pro,AED,158.08,06/08/2024,05/07/2024,Cancelled,Monthly,FALSE
SUB003189,USR01954,Free,AED,0,08/03/2025,,Active,Annual,yes
SUB001819,USR01928,Pro,AED,144.18,08/01/2025,,Active,,no
SUB000422,USR00770,Basic,AED,,10/01/2024,28/05/2024,Cancelled,Monthly,TRUE
SUB000988,USR02455,Basic,AED,44.27,29/11/2025,,Active,monthly,1
SUB001088,USR02350,Pro,AED,152.5,10/12/2023,08/12/2024,Active,ANNUAL,0
SUB001361,USR01311,Pro,AED,151.8,01/02/2025,03/12/2025,Paused,N/A,TRUE
SUB000815,USR00507,Free,AED,0,16/12/2024,,Cancelled,Annual,TRUE
SUB002716,USR00578,Pro,AED,146.58,17/09/2023,,Active,ANNUAL,yes
SUB000920,USR02239,Basic,USD,52.97,19/05/2025,28/12/2025,Active,Annual,1
SUB001059,USR02892,Free,AED,0,05/09/2025,26/05/2026,Active,N/A,0
SUB001742,USR00015,Free,AED,0,27/06/2023,10/06/2026,Active,monthly,yes
SUB003337,USR01312,Free,USD,0,03/09/2025,08/10/2024,Expired,ANNUAL,yes
SUB001357,USR02315,Basic,USD,47.36,10/02/2026,30/05/2025,Active,Monthly,1
SUB002710,USR01916,Enterprise,AED,547.43,16/02/2024,07/02/2026,Expired,N/A,TRUE
SUB002157,USR02010,Pro,AED,138.12,04/06/2024,20/08/2024,Cancelled,Annual,TRUE
SUB001932,USR00137,Free,AED,0,17/04/2024,,Cancelled,N/A,TRUE
SUB002635,USR02006,Basic,USD,47.14,07/09/2025,28/01/2026,Active,N/A,FALSE
SUB002926,USR00335,Free,AED,0,29/01/2026,01/04/2026,Active,Annual,yes
SUB003440,USR02711,Pro,AED,144.19,,,Active,ANNUAL,TRUE
SUB001815,USR00096,Free,AED,999999,02/12/2023,08/01/2025,Cancelled,monthly,1
SUB001661,USR01768,Free,AED,0,12/06/2025,06/08/2026,Cancelled,monthly,FALSE
SUB003169,USR01697,Basic,USD,45.26,14/09/2024,30/01/2027,Active,Monthly,FALSE
SUB001832,USR00195,Free,AED,0,31/05/2025,,cancelled,Annual,TRUE
SUB002086,USR00753,Free,AED,0,25/08/2023,,Active,monthly,TRUE
SUB003369,USR01061,Basic,AED,53.85,29/11/2024,27/07/2024,Active,monthly,no
SUB001123,USR00828,Free,AED,0,16/12/2024,06/01/2025,Cancelled,Monthly,FALSE
SUB002028,USR02265,Pro,AED,999999,13/11/2025,,Active,Monthly,0
SUB001182,USR02662,Free,AED,0,10/08/2024,15/07/2024,Active,ANNUAL,yes
SUB001519,USR02415,Free,AED,0,,,Cancelled,N/A,TRUE
SUB001099,USR00333,Pro,AED,147.35,07/08/2023,25/04/2025,Active,N/A,FALSE
SUB001290,USR02827,Basic,AED,47.82,19/04/2026,01/05/2026,Paused,Annual,TRUE
SUB000879,USR00219,Basic,AED,53.85,08/10/2023,07/08/2024,Cancelled,,0
SUB002991,USR01928,Basic,USD,52.97,24/11/2024,21/07/2026,Active,Annual,FALSE
SUB003316,USR02011,Free,AED,0,01/05/2024,,Expired,ANNUAL,yes
SUB002060,USR00787,Pro,AED,156.38,18/03/2024,27/06/2024,Active,ANNUAL,TRUE
SUB001380,USR02518,Basic,AED,53.13,15/02/2026,08/11/2024,Active,,TRUE
SUB000806,USR00833,Free,AED,0,01/05/2025,07/04/2025,Active,,0
SUB001449,USR01435,Pro,AED,142.46,12/03/2026,,Active,Monthly,
SUB002379,USR00323,free,AED,311.99,16/11/2023,19/04/2027,Expired,ANNUAL,
SUB002936,USR02817,Pro,AED,135.02,17/08/2025,01/12/2024,Active,Annual,FALSE
SUB000704,USR00820,Free,AED,0,18/10/2024,27/07/2025,Active,Annual,0
SUB000306,USR00523,Free,AED,0,23/08/2025,10/04/2026,Active,Monthly,FALSE
SUB003123,USR01341,BASIC,AED,119.5,08/03/2024,29/12/2024,Active,N/A,TRUE
SUB002824,USR01544,,AED,227.68,08/05/2024,24/08/2026,Active,Monthly,no
SUB001665,USR00146,Free,AED,0,11/05/2024,26/07/2026,Cancelled,monthly,yes
SUB002808,USR02996,Free,AED,0,04/01/2026,05/03/2027,Active,monthly,FALSE
SUB000381,USR01304,Free,USD,0,11/05/2026,30/05/2025,Cancelled,Monthly,
SUB001193,USR02086,Basic,AED,49.11,19/07/2024,13/02/2027,Expired,Monthly,FALSE
SUB001919,USR02001,Free,AED,0,05/11/2024,,Paused,Monthly,no
SUB000639,USR02149,Free,AED,0,02/09/2024,,Active,,yes
SUB000810,USR02501,Pro,AED,134.43,15/10/2023,10/02/2025,Active,Annual,TRUE
SUB002702,USR01375,Free,AED,0,26/04/2024,,Active,ANNUAL,0
SUB001039,USR02104,Free,AED,0,07/01/2024,15/04/2027,Active,N/A,FALSE
SUB002701,USR00607,Pro,usd,158.43,02/02/2026,13/09/2026,Active,monthly,no
SUB001704,USR02904,Free,AED,0,14/08/2024,,Active,Annual,FALSE
SUB000437,USR02148,Free,AED,0,19/02/2026,,Paused,Monthly,FALSE
SUB003317,USR00043,Basic,AED,45.58,09/12/2024,06/04/2026,Paused,N/A,0
SUB002052,USR02506,Basic,AED,47.73,04/03/2026,,Active,Annual,TRUE
SUB000885,USR02863,Basic,AED,45.54,01/03/2025,,Active,Monthly,0
SUB000847,USR02163,Pro,USD,158.33,01/04/2026,30/03/2026,Active,N/A,
SUB002465,USR00227,Basic,AED,51.49,13/07/2025,,Active,N/A,1
SUB000962,USR00959,Basic,AED,53.5,22/09/2023,,Paused,,
SUB002698,USR01587,Pro,AED,150.6,27/01/2025,,Paused,monthly,1
SUB002000,USR02778,Free,AED,0,,,Active,,TRUE
SUB002456,USR02411,Free,AED,0,07/10/2024,09/09/2025,Expired,,FALSE
SUB002636,USR00417,Free,AED,0,,,Paused,monthly,
SUB003072,USR01442,Pro,AED,143.17,01/08/2023,,Active,Annual,no
SUB003186,USR02330,Free,AED,0,12/02/2024,,Expired,,no
SUB001869,USR02980,Basic,USD,52.71,14/06/2023,07/09/2026,Cancelled,N/A,0
SUB001217,USR01391,Free,AED,0,26/04/2026,,Active,ANNUAL,FALSE
SUB002198,USR01070,Free,AED,0,19/07/2024,02/09/2024,Active,Annual,
SUB003006,USR02603,Basic,AED,45.13,08/09/2024,14/10/2025,Expired,Monthly,TRUE
SUB002852,USR02741,Free,AED,0,16/02/2026,,Active,,TRUE
SUB000300,USR00998,Basic,AED,50.22,25/11/2024,04/11/2024,Paused,,0
SUB002872,USR01479,Free,AED,0,06/10/2024,,N/A,Annual,FALSE
SUB000888,USR01076,Free,AED,,24/02/2026,,Paused,Monthly,yes
SUB003284,USR02267,free,AED,59.28,01/11/2024,18/10/2026,Expired,Monthly,yes
SUB002289,USR01408,--,AED,,02/03/2024,24/11/2025,Cancelled,Monthly,FALSE
SUB002248,USR02677,Pro,AED,161.58,11/07/2023,08/03/2025,Active,N/A,1
SUB003199,USR00054,Pro,AED,156.19,,,Expired,Monthly,
SUB002094,USR01434,Free,AED,0,14/04/2026,19/03/2026,Expired,Annual,0
SUB002448,USR00481,Pro,AED,158.93,17/04/2026,26/04/2026,Active,Annual,TRUE
SUB002914,USR00841,Basic,USD,51.04,24/04/2025,,Active,monthly,
SUB002186,USR02767,Basic,AED,50.88,08/02/2024,06/01/2027,Active,ANNUAL,FALSE
SUB002594,USR02229,Pro,AED,160.49,21/09/2023,20/09/2023,Active,Monthly,1
SUB001190,USR00444,Basic,AED,45.99,30/06/2024,,Active,N/A,TRUE
SUB001055,USR01674,Free,AED,0,21/07/2023,08/07/2023,Expired,Annual,1
SUB002982,USR02165,Pro,AED,142.83,24/01/2024,27/07/2025,Cancelled,Monthly,FALSE
SUB002583,USR02230,Pro,AED,148.67,10/07/2023,,Expired,Monthly,FALSE
SUB003281,USR00355,Pro,aed,140.48,09/05/2024,18/11/2025,Expired,ANNUAL,no
SUB000382,USR02465,Basic,usd,53.5,16/04/2026,,Active,ANNUAL,1
SUB000206,USR01968,Free,AED,0,17/02/2026,01/03/2025,Active,N/A,yes
SUB003495,USR02591,Pro,AED,157.36,17/08/2024,,Active,Monthly,FALSE
SUB001833,USR00171,Pro,USD,162.55,14/06/2024,,Cancelled,,no
SUB002687,USR01437,Basic,usd,50.04,17/03/2024,26/02/2024,Active,Annual,1
SUB001909,USR01611,Pro,AED,154.3,25/10/2024,10/04/2027,Active,monthly,FALSE
SUB002497,USR02665,Free,AED,,20/02/2026,20/06/2024,Active,ANNUAL,TRUE
SUB000511,USR02738,Basic,AED,999999,23/08/2025,09/08/2025,Expired,monthly,1
SUB002472,USR02302,Free,AED,0,15/05/2025,07/05/2025,Expired,Monthly,1
SUB002055,USR00397,Basic,AED,46.18,08/06/2024,06/01/2026,Active,Annual,FALSE
SUB001122,USR00524,Free,AED,0,02/12/2024,,Active,N/A,FALSE
SUB002207,USR01765,Basic,AED,47.96,14/10/2023,,Cancelled,ANNUAL,1
SUB001589,USR01200,Enterprise,AED,472.86,27/03/2025,22/03/2025,Active,monthly,FALSE
SUB000033,USR02594,Enterprise,AED,511.55,02/01/2026,,Active,,FALSE
SUB003444,USR00862,Pro,AED,158.57,,,Active,,TRUE
SUB002205,USR01280,Enterprise,AED,525.48,07/11/2025,,Active,N/A,1
SUB002570,USR00639,Pro,AED,150.36,09/11/2024,,Active,Annual,FALSE
SUB002007,USR02548,Pro,USD,-139.42,13/01/2025,03/07/2026,Active,ANNUAL,TRUE
SUB001359,USR01349,Basic,AED,49.58,18/11/2023,,Cancelled,monthly,
SUB002539,USR02128,Enterprise,AED,483.23,25/09/2025,29/11/2025,Active,monthly,TRUE
SUB001599,USR01500,Free,USD,0,19/03/2025,,Expired,monthly,TRUE
SUB001005,USR02046,Pro,AED,142.06,04/01/2025,01/09/2024,ACTIVE,N/A,
SUB001283,USR01370,Enterprise,AED,454.46,30/05/2023,08/08/2024,Cancelled,Monthly,FALSE
SUB002642,USR01158,Pro,AED,,23/01/2026,14/06/2026,Paused,Monthly,FALSE
SUB003341,USR00077,Enterprise,AED,,25/05/2023,16/10/2026,Active,,no
SUB002441,USR00568,Enterprise,AED,501.91,25/06/2023,,Cancelled,N/A,FALSE
SUB001048,USR02800,Free,AED,0,17/06/2023,07/08/2025,Active,Annual,0
SUB003174,USR01030,Free,AED,0,10/09/2023,02/03/2027,Active,Annual,
SUB002671,USR00972,Basic,AED,48.47,19/10/2023,20/02/2025,Expired,ANNUAL,FALSE
SUB000995,USR01148,Free,AED,0,24/08/2023,,active,Monthly,FALSE
SUB000351,USR01353,Pro,AED,147.81,30/04/2024,,--,N/A,FALSE
SUB000407,USR02776,Basic,AED,52.94,01/03/2025,,Cancelled,ANNUAL,FALSE
SUB000940,USR00574,Basic,AED,47.17,22/10/2023,05/07/2025,Paused,N/A,yes
SUB000546,USR01954,Basic,AED,53.13,04/07/2024,,Active,ANNUAL,yes
SUB003389,USR00433,Free,USD,0,06/06/2024,26/11/2024,ACTIVE,ANNUAL,TRUE
SUB003161,USR00511,Free,USD,0,27/12/2024,14/06/2025,Cancelled,monthly,1
SUB000132,USR01786,Enterprise,AED,510.72,03/09/2023,,Active,Annual,
SUB003486,USR00769,Pro,USD,153.48,17/06/2023,19/10/2026,active,monthly,no
SUB000682,USR01989,Pro,USD,149.06,23/02/2024,20/02/2024,Cancelled,,TRUE
SUB000896,USR00354,Free,AED,0,10/10/2023,,Active,Annual,FALSE
SUB001918,USR01674,Free,USD,0,01/08/2025,,Active,monthly,FALSE
SUB000154,USR00393,Pro,AED,136.95,04/03/2025,14/11/2024,--,N/A,TRUE
SUB000123,USR02411,Free,AED,0,05/08/2025,19/04/2025,Active,Monthly,yes
SUB003455,USR00776,Basic,AED,52.22,28/07/2025,,Cancelled,,1
SUB002169,USR02271,Pro,AED,143.42,24/02/2024,,Active,monthly,no
SUB003217,USR00166,Pro,AED,149.59,04/02/2026,05/03/2025,Cancelled,Annual,no
SUB001607,USR02959,Free,AED,0,01/05/2025,31/03/2026,Active,N/A,TRUE
SUB002649,USR00447,Free,AED,0,11/07/2024,28/05/2026,Active,N/A,
SUB002512,USR02254,Basic,AED,48.73,07/10/2023,,Cancelled,,TRUE
SUB003171,USR01113,Free,AED,0,28/06/2024,11/09/2025,Active,ANNUAL,FALSE
SUB002940,USR01240,Free,AED,0,25/02/2026,,Paused,N/A,
SUB002930,USR02362,Enterprise,AED,466.87,10/02/2025,,Active,monthly,TRUE
SUB001842,USR00214,Pro,AED,139.3,20/03/2024,,ACTIVE,Monthly,FALSE
SUB001167,USR01758,Free,AED,0,10/02/2024,13/10/2026,Active,monthly,TRUE
SUB001544,USR00274,Pro,AED,139.86,09/04/2026,10/08/2024,Active,Monthly,TRUE
SUB003365,USR00589,BASIC,AED,123.1,16/12/2025,28/06/2025,Cancelled,Monthly,yes
SUB001259,USR02430,Pro,AED,136.63,19/09/2023,21/12/2024,Active,monthly,1
SUB000587,USR02155,,AED,180.45,04/02/2024,25/05/2024,Paused,,TRUE
SUB001905,USR01623,Pro,AED,136.3,27/04/2025,17/11/2025,Active,,yes
SUB001274,USR01084,Basic,AED,51.94,06/02/2026,08/02/2026,Active,N/A,FALSE
SUB001770,USR00917,Free,AED,0,08/04/2025,,Expired,Annual,FALSE
SUB000947,USR02801,Pro,AED,151.62,12/04/2025,26/01/2027,Paused,Monthly,no
SUB002397,USR00907,Free,AED,0,09/10/2025,31/08/2026,Active,Annual,FALSE
SUB003315,USR00599,pro,AED,220.03,17/04/2026,,Active,Monthly,no
SUB002894,USR02101,Basic,AED,49.59,27/11/2024,,Cancelled,Annual,yes
SUB003447,USR00206,Pro,AED,151.64,31/12/2023,07/01/2027,Active,ANNUAL,FALSE
SUB002571,USR02954,Pro,AED,157.87,18/10/2024,06/10/2024,Active,Annual,
SUB000198,USR01165,Free,AED,0,14/06/2023,,Cancelled,Annual,TRUE
SUB000151,USR02235,Free,AED,0,26/04/2024,,Expired,N/A,
SUB002577,USR02491,Basic,USD,46.68,12/05/2025,21/04/2025,Active,Monthly,
SUB002739,USR02650,Basic,AED,-46.14,13/03/2026,14/02/2026,Cancelled,N/A,FALSE
SUB000181,USR01628,Enterprise,AED,473.06,22/01/2026,31/10/2025,Active,Annual,FALSE
SUB001805,USR02151,Free,AED,0,27/01/2025,30/11/2025,Paused,ANNUAL,FALSE
SUB000993,USR02277,Free,AED,0,19/02/2025,,Paused,N/A,FALSE
SUB003323,USR01869,Pro,AED,,15/08/2023,18/03/2025,Cancelled,N/A,1
SUB002881,USR02391,Pro,USD,136.01,21/08/2023,05/08/2026,Paused,monthly,
SUB001566,USR01465,Pro,AED,144.2,12/04/2026,30/06/2024,Active,Monthly,no
SUB003068,USR00561,Basic,AED,44.86,23/12/2025,,Active,N/A,0
SUB002699,USR02241,Free,USD,,19/02/2026,,Expired,Annual,FALSE
SUB000258,USR00909,Enterprise,AED,528.4,09/04/2026,16/05/2024,Active,Monthly,0
SUB000393,USR02080,Free,AED,0,03/11/2025,19/08/2026,Active,N/A,FALSE
SUB001442,USR00223,Basic,AED,49.95,26/03/2025,,Active,Annual,TRUE
SUB001273,USR02139,Free,AED,0,16/11/2023,,Active,ANNUAL,yes
SUB003367,USR00792,Pro,AED,146.75,09/10/2023,,Active,Annual,
SUB001506,USR02766,Basic,AED,-45.7,29/11/2025,22/04/2025,Active,Monthly,FALSE
SUB000475,USR02115,Free,AED,0,18/10/2025,,Cancelled,Annual,FALSE
SUB000119,USR00092,Enterprise,USD,999999,01/08/2023,12/12/2024,Cancelled,Annual,FALSE
SUB000179,USR01014,Free,AED,0,10/12/2024,23/11/2024,Active,monthly,yes
SUB000687,USR00983,Basic,AED,48.59,30/03/2024,03/12/2024,Paused,monthly,0
SUB001634,USR02297,Enterprise,,518.28,04/01/2026,,Active,ANNUAL,FALSE
SUB002346,USR01873,Pro,USD,159.28,14/03/2025,,Active,monthly,0
SUB003203,USR02949,Pro,AED,160.45,07/03/2024,,Active,ANNUAL,
SUB001790,USR01384,Basic,USD,46.99,19/08/2024,19/09/2026,Active,ANNUAL,0
SUB001699,USR02201,Basic,AED,52.4,12/03/2024,,Paused,Annual,0
SUB000762,USR00860,Enterprise,AED,454.37,23/03/2026,04/01/2025,Cancelled,Annual,1
SUB001967,USR02932,Enterprise,,468.3,09/06/2024,,Cancelled,ANNUAL,TRUE
SUB003459,USR00412,Free,AED,0,13/09/2024,,Active,Monthly,TRUE
SUB002158,USR02335,Basic,AED,50.37,02/03/2026,26/10/2024,Paused,ANNUAL,no
SUB001438,USR00305,Pro,AED,135.03,01/03/2026,10/11/2024,Active,N/A,FALSE
SUB001664,USR01437,Free,AED,0,17/08/2023,22/07/2025,Active,,TRUE
SUB003443,USR00640,Enterprise,AED,524.94,13/01/2026,07/09/2024,Cancelled,monthly,
SUB002591,USR02833,Basic,AED,45.01,05/02/2025,25/02/2026,Cancelled,ANNUAL,TRUE
SUB000936,USR01140,Basic,AED,52.62,25/04/2026,24/08/2025,Active,N/A,FALSE
SUB000650,USR02136,Pro,AED,-155.74,28/03/2026,,Cancelled,,TRUE
SUB002998,USR00075,Basic,AED,47.23,23/05/2025,20/02/2026,--,Annual,no
SUB002761,USR01264,Free,AED,0,02/07/2023,,Expired,monthly,0
SUB003371,USR00870,Free,AED,0,25/10/2024,15/03/2026,Active,,TRUE
SUB001385,USR00286,Free,USD,0,20/08/2024,,Active,Annual,TRUE
SUB001243,USR02423,Pro,AED,157.85,27/12/2024,13/05/2024,Active,Monthly,no
SUB001035,USR02243,Free,AED,0,16/03/2026,20/10/2025,Cancelled,monthly,1
SUB000733,USR02186,Free,AED,0,10/12/2023,29/01/2027,Active,Annual,no
SUB000685,USR02406,Free,AED,0,31/03/2024,,Cancelled,,TRUE
SUB000140,USR02608,Pro,AED,140.24,16/11/2024,,Active,ANNUAL,1
SUB000224,USR01602,Free,USD,0,21/06/2025,,Active,Monthly,
SUB002124,USR01069,Basic,AED,45.9,18/04/2025,,Cancelled,monthly,FALSE
SUB001882,USR00178,Free,AED,0,07/05/2026,08/06/2025,Active,N/A,FALSE
SUB001485,USR02681,Pro,AED,143.91,13/01/2026,,Active,N/A,yes
SUB002931,USR02108,Pro,AED,135.52,12/09/2023,12/12/2026,Active,N/A,0
SUB001825,USR00587,Basic,AED,44.96,30/11/2025,,Active,Monthly,FALSE
SUB000069,USR00471,Free,AED,0,22/07/2025,,Active,,FALSE
SUB003294,USR00323,Basic,USD,51.54,01/12/2024,24/02/2027,Expired,monthly,FALSE
SUB000644,USR02607,Pro,AED,135.09,26/10/2024,15/02/2025,Active,ANNUAL,FALSE
SUB000589,USR01856,Basic,AED,48.5,23/06/2023,29/09/2025,Active,Monthly,yes
SUB001551,USR02962,Enterprise,AED,488.11,05/12/2025,01/12/2026,Cancelled,Annual,FALSE
SUB001856,USR01189,Free,USD,0,08/12/2024,05/04/2026,Paused,Annual,0
SUB001598,USR01611,Pro,USD,135.78,29/12/2024,09/02/2027,Paused,Annual,FALSE
SUB003123,USR01341,BASIC,AED,119.5,08/03/2024,29/12/2024,Active,N/A,TRUE
SUB002757,USR02128,Basic,AED,49.4,16/07/2024,02/12/2024,Cancelled,,TRUE
SUB002672,USR00828,Enterprise,AED,548.32,21/01/2024,,Active,Monthly,
SUB002772,USR01160,Pro,AED,158.93,04/06/2024,12/05/2026,Active,N/A,TRUE
SUB003335,USR00845,Free,usd,0,28/06/2025,25/08/2024,Expired,N/A,no
SUB003092,USR00973,Pro,AED,160.62,28/09/2025,28/05/2024,Cancelled,Annual,TRUE
SUB003129,USR00942,Basic,AED,48.82,01/05/2024,12/04/2027,Active,Monthly,FALSE
SUB002444,USR02053,Basic,AED,53.21,28/01/2026,05/01/2026,Active,monthly,no
SUB000840,USR01583,Free,AED,0,25/03/2024,23/10/2025,Expired,,1
SUB001614,USR01878,Pro,AED,146.9,28/01/2024,,Expired,ANNUAL,yes
SUB001209,USR01066,Free,AED,0,,,Expired,Monthly,TRUE
SUB003356,USR00856,Pro,AED,160.53,08/07/2025,31/07/2024,Active,,no
SUB001315,USR00217,Free,AED,0,13/08/2025,03/08/2025,Cancelled,N/A,FALSE
SUB002527,USR02513,Pro,USD,147.01,18/07/2024,20/06/2024,Paused,Annual,1
SUB000011,USR00772,Free,AED,0,01/11/2024,23/10/2024,Expired,Monthly,0
SUB000166,USR02056,Basic,AED,45.29,23/05/2023,,Cancelled,ANNUAL,no
SUB001973,USR02779,Free,USD,0,16/08/2025,24/04/2027,Active,,yes
SUB000556,USR01526,Free,AED,0,15/07/2024,11/02/2027,Expired,N/A,FALSE
SUB003471,USR00287,Free,AED,0,10/08/2025,02/06/2024,Active,ANNUAL,no
SUB000116,USR02534,Free,EUR,0,20/01/2026,10/06/2026,Active,N/A,TRUE
SUB000683,USR00787,Pro,USD,148.35,16/11/2024,,Expired,Monthly,1
SUB000311,USR01319,Basic,AED,48.74,07/02/2024,15/05/2026,Paused,,yes
SUB003472,USR01694,Pro,AED,147.55,18/01/2025,,Active,ANNUAL,no
SUB000476,USR01364,Free,USD,999999,08/01/2025,28/06/2026,Active,Monthly,TRUE
SUB002469,USR00587,Free,AED,0,28/11/2023,,Expired,Annual,TRUE
SUB001223,USR01019,Pro,AED,-148.71,12/06/2025,,Active,Annual,yes
SUB002603,USR02850,Free,USD,0,15/06/2023,,Active,Monthly,yes
