feedback_id,user_id,tool_id,feedback_date,rating,feedback_text,feedback_category,sentiment,would_recommend
FB000054,USR01483,TOOL008,2024-09-26,5.0,N/A,,Positive,0
FB000486,USR01010,TOOL006,2024-08-24,2.0,,Other,positive,1
FB001504,USR01411,TOOL007,2025-03-08,5.0,,Bug Report,positive,1
FB001488,USR02558,TOOL007,2024-08-22,0.0,,FEATURE REQUEST,N/A,N/A
FB003191,USR00829,TOOL009,2024-08-13,1.0,N/A,Other,,N/A
FB003942,USR99653,TOOL008,2024-07-30,4.0,1234,N/A,N/A,N/A
FB002504,USR01430,TOOL002,2026-02-14,1.0,Best AI tool I have used so far.,FEATURE REQUEST,,N/A
FB001724,USR00111,TOOL005,2024-08-31,5.0,Average product.,Bug Report,N/A,False
FB001411,USR02686,TOOL001,2025-12-09,,Does the job but nothing more.,Feature Request,Positive,1
FB002749,USR00307,TOOL001,2025-03-26,3.0,,Support,Positive,
FB003719,USR00328,TOOL003,2026-02-02,4.0,"It is okay, nothing special.",General Feedback,,
FB003274,USR02153,TOOL010,2025-10-15,5.0,,,Negative,No
FB001719,USR02906,TOOL003,2026-04-24,4.0,Really love using this tool daily!,FEATURE REQUEST,Neutral,True
FB002795,USR01638,TOOL001,2026-05-26,1.0,,General Feedback,positive,N/A
FB001587,USR01052,TOOL004,2027-03-04,1.0,Many bugs and the UI is confusing.,Performance,Neutral,No
FB000889,USR02940,TOOL004,2025-01-06,2.0,.,Feature Request,Negative,0
FB000387,USR02579,TOOL003,2025-01-14,4.0,Incredibly fast and accurate responses.,Pricing,NEGATIVE,Yes
FB000499,USR02659,TOOL002,2024-11-02,5.0,Does the job but nothing more.,General Feedback,Positive,Yes
FB002500,USR01926,TOOL003,2026-05-03,5.0,Really love using this tool daily!,Other,Positive,Yes
FB003696,USR02353,TOOL012,2025-06-30,5.0,"It is okay, nothing special.",Feature Request,Neutral,Yes
FB003560,USR01678,TOOL006,2025-02-22,3.0,asdfjkl;,FEATURE REQUEST,positive,0
FB000693,USR02008,TOOL009,2025-11-07,5.0,Saves me hours of work every week.,,positive,No
FB001195,USR02288,TOOL003,2025-10-02,1.0,Really love using this tool daily!,bug report,NEGATIVE,
FB002149,USR00169,TOOL008,2024-11-30,4.0,,Other,Positive,N/A
FB000013,USR01262,TOOL001,2024-10-16,4.0,"It is okay, nothing special.",Other,Negative,0
FB000224,USR00006,TOOL003,2024-10-20,,"Too slow, crashes often.",FEATURE REQUEST,Positive,0
FB000824,USR02878,TOOL010,2025-05-21,1.0,.,bug report,NEGATIVE,No
FB002015,USR00120,TOOL003,2026-03-04,4.0,!!!!!,Other,Negative,Yes
FB000354,USR00760,TOOL010,2025-03-16,1.0,Does the job but nothing more.,Other,Positive,No
FB001564,USR02388,TOOL011,2025-08-11,1.0,,Support,positive,Yes
FB002914,USR01575,TOOL004,2025-07-23,3.0,Does the job but nothing more.,N/A,Negative,
FB001919,USR00823,TOOL004,2024-09-15,4.0,Saves me hours of work every week.,Pricing,Neutral,True
FB002236,USR00221,TOOL006,2025-06-04,4.0,Game changer for my workflow.,Bug Report,positive,Yes
FB003097,USR00226,TOOL010,2026-02-19,-1.0,asdfjkl;,Other,N/A,N/A
FB001187,USR02901,TOOL009,2025-09-11,5.0,Game changer for my workflow.,FEATURE REQUEST,N/A,True
FB000912,USR00550,TOOL001,2025-08-27,5.0,Very expensive for what it offers. â€™ â€œ,Pricing,Positive,No
FB003040,USR01347,TOOL005,2025-01-11,2.0,,General Feedback,,N/A
FB002431,USR02405,TOOL003,2024-10-26,3.0,Really love using this tool daily!,Bug Report,,0
FB000952,USR01847,TOOL003,2024-07-18,1.0,Customer support is terrible.,bug report,Negative,False
FB001292,USR01014,TOOL011,2024-06-09,3.0,Best AI tool I have used so far.,General Feedback,N/A,True
FB001451,USR00595,TOOL005,2024-08-26,1.0,Game changer for my workflow.,General Feedback,Positive,No
FB001640,USR02713,TOOL005,2026-01-13,1.0,Does the job but nothing more.,,N/A,False
FB000861,USR01207,TOOL009,2026-02-18,3.0,Incredibly fast and accurate responses.,bug report,positive,N/A
FB002069,USR00999,TOOL009,2024-07-02,3.0,Average product.,Support,Positive,False
FB003434,USR00171,TOOL003,2024-11-26,4.0,Game changer for my workflow.,Support,N/A,False
FB001059,USR00678,TOOL005,2024-11-08,1.0,Game changer for my workflow.,Pricing,NEGATIVE,N/A
FB001775,USR01977,TOOL001,2026-01-23,5.0,Average product.,Feature Request,N/A,No
FB002768,USR01615,TOOL004,2025-06-17,1.0,Many bugs and the UI is confusing.,Pricing,Positive,N/A
FB002200,USR01558,TOOL009,2025-12-26,4.0,Average product.,Support,Positive,1
FB001144,USR00154,TOOL007,2025-11-20,2.0,Game changer for my workflow.,FEATURE REQUEST,Neutral,No
FB002285,USR01973,TOOL012,2027-02-03,4.0,1234,bug report,Positive,0
FB001702,USR01387,TOOL003,2025-04-30,4.0,Very expensive for what it offers.,General Feedback,Negative,No
FB002364,USR99174,TOOL011,2025-09-17,1.0,Best AI tool I have used so far.,Other,,1
FB002296,USR02623,TOOL001,,1.0,Very expensive for what it offers.,FEATURE REQUEST,NEGATIVE,N/A
FB002554,USR01904,TOOL003,,2.0,Average product.,,NEGATIVE,No
FB003228,USR00914,TOOL005,2025-09-02,2.0,asdfjkl;,Pricing,Positive,False
FB001348,USR02354,TOOL011,2024-05-30,4.0,Incredibly fast and accurate responses. â€™ â€œ,Feature Request,Negative,1
FB000790,USR00938,TOOL001,2025-03-19,4.0,Customer support is terrible.,,N/A,True
FB001839,USR00291,TOOL010,2024-10-17,4.0,Best AI tool I have used so far.,Feature Request,Negative,False
FB002061,USR02224,TOOL007,2025-06-07,1.0,Incredibly fast and accurate responses.,Support,,Yes
FB001060,USR01921,TOOL008,2025-07-01,0.0,Very expensive for what it offers.,Performance,positive,N/A
FB000097,USR01312,TOOL009,2025-06-19,2.0,Customer support is terrible.,Performance,NEGATIVE,False
FB001423,USR00599,TOOL003,2026-01-23,1.0,Really love using this tool daily!,Bug Report,positive,True
FB002090,USR00231,TOOL011,2025-01-28,8.0,Best AI tool I have used so far.,bug report,Neutral,1
FB003497,USR00751,TOOL002,2025-10-14,3.0,Many bugs and the UI is confusing.,Feature Request,positive,True
FB002110,USR01447,TOOL005,2025-02-18,3.0,,N/A,positive,
FB000849,USR99815,TOOL012,2025-07-04,1.0,"It is okay, nothing special.",Bug Report,Positive,1
FB002044,USR02335,TOOL005,2026-06-17,4.0,Game changer for my workflow.,Other,Positive,False
FB000528,USR00937,TOOL011,2024-08-18,5.0,Really love using this tool daily!,FEATURE REQUEST,,
FB001727,USR01582,TOOL001,2024-06-22,3.0,"It is okay, nothing special.",Support,N/A,N/A
FB000629,USR01592,TOOL008,2024-12-21,7.0,.,FEATURE REQUEST,Negative,False
FB001671,USR02190,TOOL006,2024-11-08,5.0,"Too slow, crashes often.",Other,Negative,False
FB001561,USR01760,TOOL008,2025-09-11,4.0,Customer support is terrible.,bug report,Neutral,N/A
FB003244,USR02866,TOOL008,2027-03-03,5.0,Best AI tool I have used so far.,Other,positive,No
FB002373,USR00058,TOOL010,2024-08-24,2.0,Average product.,General Feedback,N/A,N/A
FB003331,USR01762,TOOL002,2024-11-05,5.0,N/A,Support,NEGATIVE,
FB000736,USR02378,TOOL003,2025-01-29,7.0,Game changer for my workflow.,bug report,Positive,No
FB003832,USR00777,TOOL002,2025-11-24,2.0,Customer support is terrible.,Bug Report,positive,0
FB003386,USR00774,TOOL001,2025-08-11,5.0,1234,bug report,Positive,1
FB002239,USR99868,TOOL001,2025-01-23,1.0,1234,Bug Report,,
FB003239,USR00224,TOOL001,2025-08-31,5.0,!!!!!,Feature Request,Neutral,
FB003089,USR01066,TOOL011,2024-08-18,2.0,,N/A,NEGATIVE,True
FB003661,USR01612,TOOL010,2025-07-20,4.0,Does the job but nothing more.,bug report,Negative,False
FB000491,USR02077,TOOL002,2024-08-09,4.0,Average product.,Bug Report,N/A,0
FB000123,USR02190,TOOL001,2025-07-28,2.0,Customer support is terrible.,N/A,,N/A
FB003558,USR02253,TOOL006,2026-01-20,3.0,1234,Performance,NEGATIVE,0
FB003384,USR01616,TOOL008,2024-12-20,4.0,Saves me hours of work every week.,N/A,positive,0
FB001623,USR02180,TOOL004,2024-11-11,1.0,Really love using this tool daily!,General Feedback,positive,N/A
FB001293,USR00898,TOOL010,2026-12-14,1.0,Saves me hours of work every week.,Pricing,,Yes
FB001296,USR00078,TOOL007,2024-05-22,4.0,Really love using this tool daily!,FEATURE REQUEST,Neutral,No
FB000359,USR02084,TOOL010,2025-07-17,4.0,Saves me hours of work every week.,FEATURE REQUEST,Negative,
FB003074,USR02174,TOOL006,2026-05-13,1.0,Game changer for my workflow.,General Feedback,,0
FB002511,USR02483,TOOL005,2025-01-21,0.0,Really love using this tool daily!,Support,Positive,No
FB001669,USR00162,TOOL005,2025-03-28,2.0,Many bugs and the UI is confusing.,Other,Neutral,False
FB000149,USR00584,TOOL003,2025-04-16,2.0,N/A,General Feedback,,Yes
FB002359,USR02907,TOOL007,2026-04-14,5.0,Game changer for my workflow.,Feature Request,Neutral,No
FB000704,USR02355,TOOL001,2024-07-10,2.0,1234,Bug Report,NEGATIVE,True
FB000932,USR00162,TOOL008,,2.0,"Too slow, crashes often.",Other,NEGATIVE,
FB001875,USR00501,TOOL002,2025-07-27,4.0,Saves me hours of work every week. â€™ â€œ,FEATURE REQUEST,NEGATIVE,True
FB000680,USR01792,TOOL004,2025-08-03,3.0,Many bugs and the UI is confusing.,Other,Neutral,No
FB001914,USR01537,TOOL001,,5.0,Best AI tool I have used so far.,Feature Request,Negative,False
FB000344,USR02900,TOOL006,2025-10-28,3.0,"Disappointing results, expected better.",Other,Neutral,0
FB002246,USR02678,TOOL003,2025-03-16,3.0,"Disappointing results, expected better.",Bug Report,Negative,False
FB003706,USR00810,TOOL012,2025-06-14,1.0,Average product.,Pricing,Positive,No
FB000937,USR00549,TOOL002,2026-02-18,2.0,asdfjkl;,General Feedback,positive,Yes
FB000346,USR01901,TOOL009,2024-08-13,9.0,,Other,positive,1
FB003433,USR00686,TOOL009,2026-01-11,4.0,Many bugs and the UI is confusing.,General Feedback,Negative,Yes
FB001309,USR01108,TOOL002,2025-12-13,5.0,Really love using this tool daily!,bug report,Neutral,Yes
FB000074,USR01839,TOOL007,2026-01-29,0.0,Really love using this tool daily!,bug report,Neutral,No
FB003382,USR00920,TOOL008,2025-03-14,3.0,,Bug Report,NEGATIVE,False
FB003886,USR99918,TOOL007,2025-06-20,4.0,1234,Performance,N/A,False
FB000454,USR02661,TOOL009,2025-05-15,3.0,"Too slow, crashes often.",Other,Negative,
FB000147,USR02744,TOOL006,2024-07-05,5.0,1234,Bug Report,positive,False
FB002545,USR00337,TOOL009,2025-02-14,4.0,Incredibly fast and accurate responses.,Pricing,Negative,N/A
FB001461,USR01395,TOOL008,2025-09-22,3.0,Many bugs and the UI is confusing.,Support,N/A,False
FB002011,USR02500,TOOL010,2025-08-03,2.0,Game changer for my workflow.,N/A,Positive,True
FB003023,USR02898,TOOL003,2026-02-21,4.0,Best AI tool I have used so far.,N/A,positive,Yes
FB000429,USR00910,TOOL008,2024-11-04,4.0,"Disappointing results, expected better.",bug report,Neutral,0
FB000384,USR01153,TOOL003,2024-10-18,4.0,1234,Feature Request,,No
FB001261,USR00153,TOOL003,2025-12-28,2.0,Average product.,General Feedback,N/A,Yes
FB000308,USR00435,TOOL004,2026-04-27,2.0,,bug report,N/A,Yes
FB002356,USR02634,TOOL001,2025-06-14,4.0,Game changer for my workflow.,Feature Request,Negative,True
FB002496,USR00022,TOOL009,2025-03-31,1.0,"Too slow, crashes often.",Other,positive,0
FB003879,USR00424,TOOL011,2024-11-26,2.0,,Pricing,positive,N/A
FB003441,USR02441,TOOL003,2024-12-29,1.0,Game changer for my workflow.,Feature Request,positive,True
FB002445,USR01522,TOOL008,2025-03-23,3.0,Average product.,General Feedback,NEGATIVE,No
FB003343,USR02568,TOOL004,2024-08-12,1.0,Does the job but nothing more.,Feature Request,NEGATIVE,1
FB002121,USR00819,TOOL009,2024-10-09,5.0,Incredibly fast and accurate responses.,Bug Report,N/A,1
FB003347,USR01994,TOOL011,2025-05-15,4.0,Saves me hours of work every week.,,positive,N/A
FB001903,USR01781,TOOL007,2025-06-03,5.0,Best AI tool I have used so far.,Feature Request,N/A,
FB003881,USR02427,TOOL012,2025-09-24,5.0,asdfjkl;,Performance,Negative,N/A
FB002633,USR02195,TOOL007,2024-06-15,7.0,Customer support is terrible.,FEATURE REQUEST,,False
FB001013,USR02344,TOOL001,2024-10-09,4.0,1234,Bug Report,Neutral,1
FB001803,USR01452,TOOL011,2025-09-24,4.0,1234 â€™ â€œ,General Feedback,Neutral,1
FB002487,USR02254,TOOL006,2024-08-19,4.0,,Bug Report,N/A,1
FB002128,USR00961,TOOL012,2025-08-30,1.0,Saves me hours of work every week.,FEATURE REQUEST,positive,0
FB000302,USR01084,TOOL004,2025-01-21,5.0,Saves me hours of work every week.,Support,NEGATIVE,False
FB000256,USR02664,TOOL004,2026-06-13,4.0,Really love using this tool daily!,Support,Negative,False
FB000343,USR00248,TOOL012,2025-01-03,1.0,.,General Feedback,,N/A
FB003086,USR02725,TOOL001,2026-01-22,6.0,Saves me hours of work every week.,bug report,Neutral,Yes
FB001922,USR00094,TOOL005,2025-01-22,2.0,Game changer for my workflow.,General Feedback,Neutral,N/A
FB001036,USR00148,TOOL003,2024-07-15,1.0,asdfjkl;,General Feedback,Negative,False
FB003969,USR00219,TOOL012,,0.0,,FEATURE REQUEST,Positive,No
FB003417,USR00819,TOOL012,2024-07-06,4.0,Incredibly fast and accurate responses. â€™ â€œ,Pricing,positive,1
FB000062,USR00446,TOOL005,,4.0,N/A,bug report,Negative,
FB001378,USR01283,TOOL007,2024-08-12,4.0,asdfjkl;,FEATURE REQUEST,Positive,0
FB001512,USR01509,TOOL002,2024-05-28,2.0,.,Performance,Negative,True
FB002864,USR02916,TOOL007,2025-05-21,5.0,Game changer for my workflow.,Feature Request,,0
FB002755,USR99136,TOOL005,2026-04-19,2.0,Best AI tool I have used so far.,FEATURE REQUEST,Negative,No
FB002169,USR02496,TOOL008,2025-05-06,-1.0,Saves me hours of work every week.,,Neutral,N/A
FB000400,USR00498,TOOL007,2026-01-12,2.0,1234,FEATURE REQUEST,Neutral,1
FB000122,USR99385,TOOL012,2025-10-31,0.0,Saves me hours of work every week.,FEATURE REQUEST,,N/A
FB002103,USR00687,TOOL001,2026-01-05,3.0,Many bugs and the UI is confusing.,Support,Positive,False
FB000931,USR01691,TOOL003,2024-08-22,2.0,1234,Pricing,NEGATIVE,Yes
FB001403,USR00332,TOOL006,2025-07-05,5.0,Really love using this tool daily! â€™ â€œ,General Feedback,Positive,No
FB003225,USR01823,TOOL005,2024-10-18,4.0,Saves me hours of work every week.,Support,N/A,No
FB000493,USR01839,TOOL005,2026-03-25,7.0,Customer support is terrible.,FEATURE REQUEST,Negative,N/A
FB002706,USR00758,TOOL009,2024-05-26,,Really love using this tool daily!,Performance,N/A,1
FB002229,USR02291,TOOL009,2024-12-25,4.0,Game changer for my workflow.,FEATURE REQUEST,Neutral,False
FB000806,USR02381,TOOL010,2026-02-19,4.0,"Too slow, crashes often.",Bug Report,,0
FB003384,USR01616,TOOL008,2024-12-20,4.0,Saves me hours of work every week.,N/A,positive,0
FB000176,USR01456,TOOL001,2024-10-30,1.0,Does the job but nothing more.,Feature Request,Neutral,False
FB003747,USR99911,TOOL002,2025-08-03,5.0,,N/A,N/A,N/A
FB002045,USR00201,TOOL009,2024-10-12,5.0,Game changer for my workflow.,Support,Neutral,Yes
FB003591,USR00849,TOOL005,2025-05-12,5.0,.,Performance,Negative,N/A
FB002990,USR00837,TOOL009,2025-12-07,1.0,Incredibly fast and accurate responses.,Pricing,NEGATIVE,False
FB002218,USR00299,TOOL003,2025-01-07,,Incredibly fast and accurate responses. â€™ â€œ,,NEGATIVE,Yes
FB003890,USR01787,TOOL007,2025-04-27,3.0,asdfjkl;,Support,Positive,0
FB002102,USR02699,TOOL003,2024-11-16,3.0,Best AI tool I have used so far.,bug report,N/A,True
FB000530,USR02062,TOOL002,2024-12-28,1.0,Many bugs and the UI is confusing.,Pricing,NEGATIVE,
FB003980,USR01247,TOOL003,2026-02-23,1.0,Very expensive for what it offers.,bug report,Positive,
FB000587,USR01480,TOOL006,2025-02-21,5.0,Really love using this tool daily!,Other,Negative,True
FB000825,USR01674,TOOL003,2025-12-13,5.0,Best AI tool I have used so far.,Pricing,,N/A
FB002180,USR00499,TOOL010,2024-10-07,4.0,.,Pricing,Neutral,Yes
FB000495,USR01067,TOOL008,2026-04-23,7.0,Incredibly fast and accurate responses.,bug report,,True
FB002260,USR00615,TOOL005,2025-10-27,3.0,Does the job but nothing more.,General Feedback,Positive,True
FB003482,USR01998,TOOL003,2025-03-24,3.0,Average product.,,positive,No
FB000155,USR00737,TOOL001,2024-10-13,1.0,Best AI tool I have used so far.,Feature Request,,N/A
FB001466,USR01552,TOOL012,2025-02-27,4.0,Best AI tool I have used so far.,bug report,,Yes
FB003572,USR02344,TOOL001,2025-02-22,,1234,Support,Neutral,
FB001047,USR01304,TOOL003,2026-03-18,2.0,!!!!!,Support,NEGATIVE,
FB001050,USR00756,TOOL002,2026-01-15,5.0,Incredibly fast and accurate responses.,Pricing,NEGATIVE,Yes
FB000037,USR02501,TOOL008,2024-09-16,1.0,!!!!!,Bug Report,N/A,
FB000220,USR00837,TOOL012,2025-11-03,4.0,Best AI tool I have used so far.,Feature Request,,N/A
FB000212,USR02972,TOOL008,2025-04-13,3.0,Incredibly fast and accurate responses.,Pricing,Negative,0
FB000654,USR00936,TOOL003,2026-03-03,2.0,Average product.,,positive,0
FB002476,USR00670,TOOL003,2024-11-04,3.0,Incredibly fast and accurate responses.,Bug Report,Negative,1
FB003819,USR00246,TOOL003,2026-09-04,4.0,,Performance,positive,1
FB000101,USR01727,TOOL009,2024-07-29,5.0,Best AI tool I have used so far.,N/A,positive,N/A
FB001703,USR00753,TOOL003,2024-05-25,1.0,,,Positive,N/A
FB003956,USR02306,TOOL001,2025-03-09,,Incredibly fast and accurate responses.,Other,NEGATIVE,False
FB001513,USR00107,TOOL002,2026-03-13,5.0,.,FEATURE REQUEST,Neutral,True
FB000602,USR01044,TOOL002,2024-10-21,3.0,.,Bug Report,NEGATIVE,
FB001739,USR00597,TOOL009,2026-04-07,1.0,"Too slow, crashes often.",General Feedback,Neutral,Yes
FB002954,USR00227,TOOL003,2025-05-05,3.0,Saves me hours of work every week.,Feature Request,positive,N/A
FB001328,USR00638,TOOL008,2025-08-30,5.0,Really love using this tool daily!,General Feedback,Positive,Yes
FB001337,USR00593,TOOL009,2024-06-16,0.0,Average product.,,,False
FB003910,USR01681,TOOL001,2024-10-30,5.0,Best AI tool I have used so far.,Support,Positive,
FB001506,USR00987,TOOL005,2024-08-09,5.0,asdfjkl;,,NEGATIVE,0
FB002785,USR99084,TOOL012,2024-11-25,7.0,Best AI tool I have used so far.,Performance,,Yes
FB001482,USR00232,TOOL001,2025-08-20,2.0,Does the job but nothing more.,,Positive,Yes
FB001147,USR01992,TOOL005,2025-04-19,3.0,.,Support,Negative,
FB000306,USR00955,TOOL001,2026-09-22,2.0,1234,Bug Report,,1
FB000907,USR00473,TOOL001,2025-10-02,2.0,Average product.,Bug Report,positive,0
FB003737,USR01569,TOOL012,2024-07-15,1.0,Average product.,Performance,Neutral,Yes
FB003247,USR01229,TOOL003,2024-05-16,0.0,Best AI tool I have used so far.,bug report,NEGATIVE,0
FB001931,USR02358,TOOL008,2024-08-26,3.0,"Disappointing results, expected better.",Support,positive,0
FB000780,USR01973,TOOL012,2026-01-02,2.0,N/A,Other,N/A,N/A
FB000779,USR01083,TOOL004,2025-06-16,2.0,Game changer for my workflow.,Pricing,N/A,No
FB002417,USR02947,TOOL001,2026-01-01,2.0,Saves me hours of work every week.,Performance,positive,0
FB000997,USR00833,TOOL002,2025-10-31,4.0,asdfjkl; â€™ â€œ,Support,NEGATIVE,N/A
FB003739,USR00772,TOOL006,2026-02-12,1.0,Really love using this tool daily!,N/A,Negative,1
FB001061,USR00566,TOOL001,2026-05-02,3.0,Customer support is terrible.,bug report,Neutral,0
FB002580,USR01086,TOOL003,2025-12-28,,"Disappointing results, expected better.",Other,Negative,
FB003998,USR01872,TOOL011,2024-11-03,4.0,Incredibly fast and accurate responses.,Pricing,,
FB002091,USR01762,TOOL012,2026-03-29,1.0,N/A,bug report,,False
FB003155,USR02391,TOOL007,2024-10-12,4.0,"Disappointing results, expected better.",Performance,N/A,1
FB001712,USR02150,TOOL005,2026-02-21,3.0,Does the job but nothing more.,Performance,Negative,N/A
FB001917,USR01522,TOOL003,2026-01-02,2.0,,Feature Request,N/A,N/A
FB003294,USR02691,TOOL002,2025-05-31,4.0,Very expensive for what it offers.,bug report,Negative,1
FB003479,USR02633,TOOL001,2026-01-31,4.0,Saves me hours of work every week.,Performance,Negative,1
FB000758,USR01933,TOOL005,2024-06-02,2.0,Best AI tool I have used so far.,Support,N/A,N/A
FB001885,USR02546,TOOL012,2024-08-26,1.0,N/A,,NEGATIVE,True
FB003930,USR99687,TOOL005,2026-03-15,4.0,Best AI tool I have used so far.,Performance,NEGATIVE,No
FB003123,USR01201,TOOL008,2025-09-29,-1.0,1234,,Positive,0
FB001079,USR02008,TOOL006,2025-05-05,5.0,.,Feature Request,N/A,0
FB003628,USR01846,TOOL001,2025-06-23,,Game changer for my workflow.,Pricing,positive,No
FB000792,USR00269,TOOL001,2024-08-15,9.0,Incredibly fast and accurate responses.,General Feedback,Neutral,
FB001134,USR02807,TOOL001,2025-06-14,2.0,.,Other,Negative,False
FB003449,USR01238,TOOL012,2024-12-11,3.0,Many bugs and the UI is confusing.,,,Yes
FB002175,USR02257,TOOL005,2025-07-24,10.0,,FEATURE REQUEST,N/A,0
FB003492,USR99371,TOOL012,2026-03-15,4.0,Incredibly fast and accurate responses.,Pricing,Negative,No
FB002815,USR01445,TOOL010,2024-12-12,1.0,asdfjkl;,General Feedback,Negative,0
FB002173,USR01405,TOOL008,2025-01-18,5.0,"Too slow, crashes often.",Support,Neutral,True
FB002254,USR02151,TOOL003,2026-03-06,9.0,!!!!!,FEATURE REQUEST,N/A,1
FB000325,USR02879,TOOL012,2025-10-24,4.0,Saves me hours of work every week.,FEATURE REQUEST,Positive,True
FB000720,USR01544,TOOL006,2024-10-20,-1.0,Best AI tool I have used so far.,N/A,Neutral,True
FB002425,USR00147,TOOL008,2024-06-22,4.0,Average product.,Feature Request,N/A,False
FB000356,USR00877,TOOL007,2027-03-14,2.0,Many bugs and the UI is confusing.,Bug Report,Neutral,0
FB002135,USR00642,TOOL005,2026-02-15,4.0,Very expensive for what it offers.,Other,Negative,Yes
FB003780,USR01484,TOOL002,2025-10-23,4.0,Very expensive for what it offers.,bug report,NEGATIVE,No
FB003221,USR02867,TOOL001,,3.0,Really love using this tool daily!,Feature Request,Positive,
FB000559,USR02909,TOOL005,2024-10-05,4.0,,Feature Request,Positive,1
FB000058,USR02788,TOOL001,2025-02-19,2.0,Incredibly fast and accurate responses.,FEATURE REQUEST,N/A,True
FB000378,USR01595,TOOL004,2025-08-16,1.0,.,Other,positive,N/A
FB003133,USR02945,TOOL007,2024-08-23,2.0,"It is okay, nothing special.",N/A,NEGATIVE,N/A
FB002724,USR01037,TOOL005,2025-07-22,3.0,Game changer for my workflow.,bug report,NEGATIVE,1
FB001073,USR00647,TOOL003,2024-10-17,4.0,Game changer for my workflow.,,N/A,1
FB001315,USR00844,TOOL001,2024-11-12,3.0,Saves me hours of work every week.,Other,Neutral,N/A
FB001796,USR00549,TOOL007,2024-11-21,1.0,"Disappointing results, expected better.",N/A,Neutral,N/A
FB002058,USR00092,TOOL012,2026-02-05,5.0,,Other,NEGATIVE,0
FB001250,USR00024,TOOL003,2025-12-28,2.0,"Too slow, crashes often.",Pricing,N/A,No
FB003928,USR01856,TOOL008,2025-03-06,9.0,"Too slow, crashes often.",,positive,
FB000821,USR02640,TOOL002,2025-12-10,4.0,Does the job but nothing more.,Other,positive,0
FB002604,USR00569,TOOL002,,1.0,"Disappointing results, expected better.",Other,NEGATIVE,No
FB001908,USR01179,TOOL003,2025-10-18,3.0,Incredibly fast and accurate responses.,FEATURE REQUEST,Positive,1
FB002207,USR00015,TOOL002,2025-08-08,1.0,"It is okay, nothing special.",General Feedback,Positive,False
FB001920,USR02647,TOOL009,2026-01-13,0.0,asdfjkl;,Other,positive,No
FB003551,USR01877,TOOL010,2024-05-15,3.0,1234,Other,N/A,1
FB003460,USR00798,TOOL001,2025-04-22,5.0,"It is okay, nothing special.",General Feedback,Positive,0
FB001921,USR02131,TOOL007,2025-05-21,2.0,Incredibly fast and accurate responses.,Pricing,positive,0
FB001080,USR01074,TOOL012,2024-11-11,2.0,1234,Feature Request,N/A,N/A
FB001884,USR02825,TOOL006,2024-07-28,1.0,Many bugs and the UI is confusing.,FEATURE REQUEST,Negative,True
FB000985,USR00552,TOOL001,2024-06-14,3.0,.,Bug Report,,True
FB002623,USR99169,TOOL005,2025-08-01,1.0,"Disappointing results, expected better.",Pricing,Negative,1
FB000731,USR02113,TOOL006,2025-12-26,4.0,"It is okay, nothing special.",Support,Positive,0
FB001108,USR01319,TOOL003,2025-02-16,5.0,Game changer for my workflow.,Other,Negative,No
FB003153,USR00528,TOOL010,2025-07-18,1.0,Really love using this tool daily!,N/A,Neutral,True
FB003397,USR00241,TOOL009,2026-02-12,4.0,Game changer for my workflow.,Pricing,Negative,0
FB001494,USR00931,TOOL009,2025-08-26,5.0,Best AI tool I have used so far.,Bug Report,Neutral,True
FB002792,USR02748,TOOL004,2024-09-27,0.0,"Disappointing results, expected better.",FEATURE REQUEST,Neutral,1
FB001846,USR00576,TOOL002,2025-12-30,9.0,1234,General Feedback,positive,N/A
FB003226,USR00181,TOOL004,2025-07-09,6.0,,General Feedback,Negative,False
FB003541,USR02931,TOOL001,2025-08-03,0.0,asdfjkl;,Support,Positive,0
FB000942,USR01056,TOOL002,,4.0,Saves me hours of work every week.,Other,NEGATIVE,N/A
FB003799,USR02770,TOOL001,2025-03-11,2.0,"Disappointing results, expected better.",Support,Neutral,N/A
FB000877,USR02812,TOOL011,2026-03-08,2.0,Incredibly fast and accurate responses.,Support,N/A,
FB003823,USR01078,TOOL007,2025-09-02,1.0,Really love using this tool daily!,bug report,Neutral,False
FB002946,USR00267,TOOL010,,5.0,Does the job but nothing more.,Bug Report,NEGATIVE,True
FB003399,USR02311,TOOL003,2025-11-16,1.0,"Too slow, crashes often.",Support,positive,No
FB002678,USR01781,TOOL005,2025-05-29,3.0,!!!!!,FEATURE REQUEST,Neutral,
FB000536,USR00247,TOOL004,2024-07-01,2.0,,N/A,Neutral,1
FB000504,USR00243,TOOL003,2025-12-28,5.0,asdfjkl;,General Feedback,,1
FB003564,USR01565,TOOL007,2025-10-07,0.0,Saves me hours of work every week.,bug report,,Yes
FB000407,USR02541,TOOL008,2026-03-29,4.0,Does the job but nothing more.,Other,NEGATIVE,N/A
FB003778,USR02227,TOOL001,2025-06-07,3.0,Many bugs and the UI is confusing.,Performance,Neutral,
FB000569,USR01830,TOOL010,2025-05-13,4.0,Incredibly fast and accurate responses.,FEATURE REQUEST,NEGATIVE,1
FB002984,USR99834,TOOL011,2024-07-23,4.0,Best AI tool I have used so far.,Feature Request,N/A,True
FB001685,USR00409,TOOL011,2025-04-16,3.0,Game changer for my workflow.,Support,positive,True
FB002575,USR01089,TOOL012,2026-01-16,3.0,Game changer for my workflow.,N/A,Positive,1
FB000583,USR00792,TOOL008,2024-09-04,3.0,"Disappointing results, expected better.",Performance,NEGATIVE,N/A
